frame_id,execution_order,baseline_preprocess_ms,baseline_inference_ms,baseline_postprocess_ms,baseline_pipeline_ms,baseline_steering_error,baseline_steering_cmd,baseline_lane_pixels,baseline_valid,baseline_reference_x,baseline_reference_y,baseline_raw_error_q15,rtl_preprocess_ms,rtl_inference_ms,rtl_postprocess_ms,rtl_pipeline_ms,rtl_steering_error,rtl_steering_cmd,rtl_lane_pixels,rtl_valid,rtl_reference_x,rtl_reference_y,rtl_raw_error_q15,steering_error_abs_diff,steering_cmd_abs_diff,rtl_copy_ms,rtl_compute_ms
291,baseline_overlay_pass->release->rtl_overlay_pass,7.775635,15.854575,2.812525,26.489137,-0.6484375,-0.131320919,11944,True,45,179,-21248,5.713914,16.218809,0.859463,22.837467,-0.6484375,-0.131320919,11944,True,45,,-21248,0.0,0.0,0.351305,0.329505
292,baseline_overlay_pass->release->rtl_overlay_pass,6.059718,14.343831,2.887747,23.335536,-0.6484375,-0.130340867,11945,True,45,179,-21248,5.577332,14.704467,0.876703,21.203312,-0.6484375,-0.130340867,11945,True,45,,-21248,0.0,0.0,0.362015,0.334155
293,baseline_overlay_pass->release->rtl_overlay_pass,6.223631,15.107444,2.937187,24.318413,-0.6484375,-0.129948847,11975,True,45,179,-21248,5.658073,14.703307,0.875573,21.282604,-0.6484375,-0.129948847,11975,True,45,,-21248,0.0,0.0,0.356546,0.337745
294,baseline_overlay_pass->release->rtl_overlay_pass,5.629311,15.371318,2.895087,23.944226,-0.65625,-0.133073289,11993,True,44,179,-21504,5.599423,16.422522,0.911704,22.978659,-0.65625,-0.133073289,11993,True,44,,-21504,0.0,0.0,0.376485,0.345825
295,baseline_overlay_pass->release->rtl_overlay_pass,5.60443,15.169524,2.902936,23.724563,-0.65625,-0.131979316,12014,True,44,179,-21504,5.584283,14.518974,0.966355,21.120522,-0.65625,-0.131979316,12014,True,44,,-21504,0.0,0.0,0.405135,0.365136
296,baseline_overlay_pass->release->rtl_overlay_pass,5.952616,14.812649,2.934948,23.752273,-0.65625,-0.131541726,12013,True,44,179,-21504,5.627713,14.387343,0.898633,20.961619,-0.65625,-0.131541726,12013,True,44,,-21504,0.0,0.0,0.374446,0.337165
297,baseline_overlay_pass->release->rtl_overlay_pass,5.62461,14.992202,3.332674,24.001227,-0.65625,-0.13136669,12183,True,44,179,-21504,5.609283,14.479804,0.908404,21.047241,-0.65625,-0.13136669,12183,True,44,,-21504,0.0,0.0,0.384456,0.336345
298,baseline_overlay_pass->release->rtl_overlay_pass,5.650402,17.187947,3.344784,26.244254,-0.65625,-0.131296676,12191,True,44,179,-21504,5.586203,14.385592,0.896344,20.913079,-0.65625,-0.131296676,12191,True,44,,-21504,0.0,0.0,0.369806,0.338295
299,baseline_overlay_pass->release->rtl_overlay_pass,5.634681,14.407063,3.147941,23.243115,-0.65625,-0.13126867,12229,True,44,179,-21504,5.601093,14.353252,0.897743,20.895058,-0.65625,-0.13126867,12229,True,44,,-21504,0.0,0.0,0.373386,0.338575
300,baseline_overlay_pass->release->rtl_overlay_pass,5.647241,14.494134,2.894347,23.087072,-0.6640625,-0.134538718,12196,True,43,179,-21760,5.722554,14.374742,0.911133,21.05454,-0.6640625,-0.134538718,12196,True,43,,-21760,0.0,0.0,0.380075,0.338915
301,baseline_overlay_pass->release->rtl_overlay_pass,5.716092,14.389372,2.921377,23.074242,-0.6640625,-0.133502987,12230,True,43,179,-21760,5.709255,14.356832,0.897663,21.00862,-0.6640625,-0.133502987,12230,True,43,,-21760,0.0,0.0,0.377946,0.333605
302,baseline_overlay_pass->release->rtl_overlay_pass,6.012067,14.451263,2.871287,23.380317,-0.6640625,-0.133088695,12181,True,43,179,-21760,5.781865,14.595056,0.894413,21.318364,-0.6640625,-0.133088695,12181,True,43,,-21760,0.0,0.0,0.369596,0.338785
303,baseline_overlay_pass->release->rtl_overlay_pass,5.792773,15.450499,2.840726,24.134389,-0.6640625,-0.132922978,12186,True,43,179,-21760,5.673193,15.072112,0.852563,21.641989,-0.6640625,-0.132922978,12186,True,43,,-21760,0.0,0.0,0.341985,0.334295
304,baseline_overlay_pass->release->rtl_overlay_pass,5.616431,15.407148,2.968108,24.042088,-0.6640625,-0.132856691,12198,True,43,179,-21760,5.645463,14.735608,0.866233,21.292354,-0.6640625,-0.132856691,12198,True,43,,-21760,0.0,0.0,0.352935,0.334445
305,baseline_overlay_pass->release->rtl_overlay_pass,5.654351,14.945651,3.034168,23.687162,-0.6640625,-0.132830176,12191,True,43,179,-21760,5.705654,14.91237,0.869402,21.532617,-0.6640625,-0.132830176,12191,True,43,,-21760,0.0,0.0,0.357115,0.332005
306,baseline_overlay_pass->release->rtl_overlay_pass,6.135379,14.986192,3.269702,24.448634,-0.6875,-0.142663321,12473,True,40,179,-22528,5.603823,14.504534,1.018275,21.177002,-0.6875,-0.142663321,12473,True,40,,-22528,0.0,0.0,0.459467,0.352355
307,baseline_overlay_pass->release->rtl_overlay_pass,5.626951,14.486094,3.268953,23.434678,-0.6875,-0.139565328,12483,True,40,179,-22528,5.615683,14.365932,0.928784,20.958539,-0.6875,-0.139565328,12483,True,40,,-22528,0.0,0.0,0.405556,0.335765
308,baseline_overlay_pass->release->rtl_overlay_pass,5.60167,14.396643,2.827305,22.876889,-0.6875,-0.138326131,12482,True,40,179,-22528,5.538891,14.441233,0.912243,20.938108,-0.6875,-0.138326131,12482,True,40,,-22528,0.0,0.0,0.384586,0.333165
309,baseline_overlay_pass->release->rtl_overlay_pass,5.672592,14.306081,2.894977,22.92312,-0.6953125,-0.141111703,12742,True,39,179,-22784,5.809346,14.418862,0.905483,21.179122,-0.6953125,-0.141111703,12742,True,39,,-22784,0.0,0.0,0.381855,0.334845
310,baseline_overlay_pass->release->rtl_overlay_pass,5.59764,14.759897,2.920127,23.476209,-0.6953125,-0.139882181,12764,True,39,179,-22784,5.827506,14.333821,0.904214,21.110331,-0.6953125,-0.139882181,12764,True,39,,-22784,0.0,0.0,0.378155,0.338075
311,baseline_overlay_pass->release->rtl_overlay_pass,5.859025,14.415122,3.329753,23.651901,-0.6953125,-0.139390372,12769,True,39,179,-22784,5.668984,14.833089,0.867073,21.415486,-0.6953125,-0.139390372,12769,True,39,,-22784,0.0,0.0,0.352715,0.332635
312,baseline_overlay_pass->release->rtl_overlay_pass,6.094459,14.792758,2.877877,23.814994,-0.6953125,-0.139193649,12831,True,39,179,-22784,5.665043,15.073563,0.868033,21.653129,-0.6953125,-0.139193649,12831,True,39,,-22784,0.0,0.0,0.354075,0.334235
313,baseline_overlay_pass->release->rtl_overlay_pass,5.908635,15.423699,2.851326,24.23097,-0.6953125,-0.13911496,12861,True,39,179,-22784,5.610142,14.668856,0.867823,21.192492,-0.6953125,-0.13911496,12861,True,39,,-22784,0.0,0.0,0.354215,0.333945
314,baseline_overlay_pass->release->rtl_overlay_pass,5.697592,15.235345,2.855016,23.838544,-0.6953125,-0.139083484,12866,True,39,179,-22784,5.639453,14.688637,0.871383,21.244993,-0.6953125,-0.139083484,12866,True,39,,-22784,0.0,0.0,0.355335,0.336875
315,baseline_overlay_pass->release->rtl_overlay_pass,5.59892,14.975611,3.207682,23.834824,-0.6796875,-0.132508394,12869,True,41,179,-22272,5.603563,14.735827,0.961744,21.347755,-0.6796875,-0.132508394,12869,True,41,,-22272,0.0,0.0,0.400766,0.357775
316,baseline_overlay_pass->release->rtl_overlay_pass,5.655791,14.651186,3.486906,23.847385,-0.6796875,-0.134565857,12860,True,41,179,-22272,5.706654,14.542374,0.935274,21.233513,-0.6796875,-0.134565857,12860,True,41,,-22272,0.0,0.0,0.376376,0.336335
317,baseline_overlay_pass->release->rtl_overlay_pass,5.640161,14.447383,2.911197,23.049741,-0.6796875,-0.135388843,12836,True,41,179,-22272,5.574583,14.399752,0.902464,20.923449,-0.6796875,-0.135388843,12836,True,41,,-22272,0.0,0.0,0.378755,0.334515
318,baseline_overlay_pass->release->rtl_overlay_pass,5.625581,14.468533,3.003908,23.143853,-0.6796875,-0.135718037,12723,True,41,179,-22272,5.681074,14.413932,0.927963,21.06775,-0.6796875,-0.135718037,12723,True,41,,-22272,0.0,0.0,0.375975,0.365045
319,baseline_overlay_pass->release->rtl_overlay_pass,5.994466,16.735289,3.74909,26.532667,-0.6796875,-0.135849715,12757,True,41,179,-22272,5.760915,14.547035,0.916383,21.269154,-0.6796875,-0.135849715,12757,True,41,,-22272,0.0,0.0,0.390776,0.339035
320,baseline_overlay_pass->release->rtl_overlay_pass,6.487965,17.414281,3.816382,27.787338,-0.6796875,-0.135902386,12729,True,41,179,-22272,5.827136,14.669166,0.882933,21.428455,-0.6796875,-0.135902386,12729,True,41,,-22272,0.0,0.0,0.362445,0.336585
321,baseline_overlay_pass->release->rtl_overlay_pass,6.123109,15.774704,3.710959,25.670814,-0.671875,-0.132642204,12918,True,42,179,-22016,5.615613,15.105973,0.842502,21.609068,-0.671875,-0.132642204,12918,True,42,,-22016,0.0,0.0,0.334015,0.333235
322,baseline_overlay_pass->release->rtl_overlay_pass,5.802743,16.294523,3.787241,25.948278,-0.671875,-0.133681882,12850,True,42,179,-22016,5.596192,15.010791,0.867803,21.520157,-0.671875,-0.133681882,12850,True,42,,-22016,0.0,0.0,0.356575,0.333645
323,baseline_overlay_pass->release->rtl_overlay_pass,5.888825,14.462293,3.218042,23.62376,-0.671875,-0.134097753,12910,True,42,179,-22016,5.599752,14.634116,0.868803,21.148482,-0.671875,-0.134097753,12910,True,42,,-22016,0.0,0.0,0.356046,0.334275
324,baseline_overlay_pass->release->rtl_overlay_pass,5.658211,14.390922,3.079319,23.180804,-0.6640625,-0.130982851,12849,True,43,179,-21760,6.041519,14.716957,0.952354,21.756191,-0.6640625,-0.130982851,12849,True,43,,-21760,0.0,0.0,0.428246,0.341555
325,baseline_overlay_pass->release->rtl_overlay_pass,5.60731,15.158395,2.881046,23.695751,-0.6640625,-0.13208064,12870,True,43,179,-21760,5.616993,14.303931,1.048976,21.02187,-0.6640625,-0.13208064,12870,True,43,,-21760,0.0,0.0,0.483907,0.342735
326,baseline_overlay_pass->release->rtl_overlay_pass,5.59776,14.376602,2.917677,22.944229,-0.6640625,-0.132519756,12856,True,43,179,-21760,5.664724,14.333831,0.900064,20.947019,-0.6640625,-0.132519756,12856,True,43,,-21760,0.0,0.0,0.379085,0.335235
327,baseline_overlay_pass->release->rtl_overlay_pass,5.5702,14.325541,2.903037,22.845688,-0.640625,-0.122851652,13166,True,46,179,-20992,5.558671,14.471293,0.906384,20.980899,-0.640625,-0.122851652,13166,True,46,,-20992,0.0,0.0,0.386866,0.332215
328,baseline_overlay_pass->release->rtl_overlay_pass,5.738592,14.397662,2.910137,23.091502,-0.640625,-0.126015661,13177,True,46,179,-20992,5.740114,14.331071,0.901153,21.017429,-0.640625,-0.126015661,13177,True,46,,-20992,0.0,0.0,0.373036,0.340225
329,baseline_overlay_pass->release->rtl_overlay_pass,5.685652,14.357791,2.909127,22.999151,-0.640625,-0.127281264,13206,True,46,179,-20992,6.235381,14.418762,0.903064,21.603799,-0.640625,-0.127281264,13206,True,46,,-20992,0.0,0.0,0.385735,0.332415
330,baseline_overlay_pass->release->rtl_overlay_pass,5.877445,14.27554,2.918017,23.120733,-0.640625,-0.127787506,13147,True,46,179,-20992,5.586352,15.099612,0.849463,21.580128,-0.640625,-0.127787506,13147,True,46,,-20992,0.0,0.0,0.343115,0.332185
331,baseline_overlay_pass->release->rtl_overlay_pass,5.988817,14.2719,2.952398,23.262585,-0.640625,-0.127990002,13138,True,46,179,-20992,5.662783,14.768157,0.876583,21.353814,-0.640625,-0.127990002,13138,True,46,,-20992,0.0,0.0,0.357545,0.331115
332,baseline_overlay_pass->release->rtl_overlay_pass,6.249241,14.346001,3.001109,23.644211,-0.640625,-0.128071001,13134,True,46,179,-20992,5.630793,15.325856,0.880463,21.883292,-0.640625,-0.128071001,13134,True,46,,-20992,0.0,0.0,0.362345,0.338685
333,baseline_overlay_pass->release->rtl_overlay_pass,6.092908,14.517534,2.883316,23.542989,-0.5859375,-0.10513465,13169,True,53,179,-19200,5.755285,15.811303,0.901623,22.514021,-0.5859375,-0.10513465,13169,True,53,,-19200,0.0,0.0,0.377126,0.337924
334,baseline_overlay_pass->release->rtl_overlay_pass,6.428244,14.375522,2.907817,23.762723,-0.5859375,-0.11236636,13145,True,53,179,-19200,5.875297,15.303145,0.983764,22.211677,-0.5859375,-0.11236636,13145,True,53,,-19200,0.0,0.0,0.433266,0.350925
335,baseline_overlay_pass->release->rtl_overlay_pass,5.853504,14.486434,2.861906,23.248074,-0.5859375,-0.115259044,13176,True,53,179,-19200,5.632303,14.817279,1.037585,21.535237,-0.5859375,-0.115259044,13176,True,53,,-19200,0.0,0.0,0.451117,0.361375
336,baseline_overlay_pass->release->rtl_overlay_pass,6.138019,14.191149,2.947237,23.323985,-0.5390625,-0.096728618,13125,True,59,179,-17664,5.559062,14.571345,1.091736,21.273323,-0.5390625,-0.096728618,13125,True,59,,-17664,0.0,0.0,0.556109,0.336985
337,baseline_overlay_pass->release->rtl_overlay_pass,6.118848,14.651406,3.320904,24.141189,-0.5390625,-0.103378947,13152,True,59,179,-17664,5.588982,14.430242,0.892674,20.957839,-0.5390625,-0.103378947,13152,True,59,,-17664,0.0,0.0,0.369175,0.340835
338,baseline_overlay_pass->release->rtl_overlay_pass,5.865454,14.545614,2.939608,23.398777,-0.5390625,-0.106039079,13155,True,59,179,-17664,5.696674,14.420803,0.888593,21.05059,-0.5390625,-0.106039079,13155,True,59,,-17664,0.0,0.0,0.373266,0.332635
339,baseline_overlay_pass->release->rtl_overlay_pass,6.045917,17.313869,3.034079,26.447986,-0.5234375,-0.100540632,13009,True,61,179,-17152,5.759695,14.302121,0.902164,21.00732,-0.5234375,-0.100540632,13009,True,61,,-17152,0.0,0.0,0.377796,0.342725
340,baseline_overlay_pass->release->rtl_overlay_pass,5.883905,14.819529,2.805965,23.557239,-0.5234375,-0.103028753,13026,True,61,179,-17152,6.11025,14.637546,0.910653,21.704859,-0.5234375,-0.103028753,13026,True,61,,-17152,0.0,0.0,0.395036,0.333785
341,baseline_overlay_pass->release->rtl_overlay_pass,5.778713,14.91405,2.875126,23.61201,-0.5234375,-0.104024001,13046,True,61,179,-17152,5.653873,15.244785,0.843122,21.785941,-0.5234375,-0.104024001,13046,True,61,,-17152,0.0,0.0,0.338705,0.330434
342,baseline_overlay_pass->release->rtl_overlay_pass,5.758383,14.848309,2.886926,23.542119,-0.4765625,-0.0847346,12949,True,67,179,-15616,5.674274,15.044262,0.870993,21.635589,-0.4765625,-0.0847346,12949,True,67,,-15616,0.0,0.0,0.360535,0.335555
343,baseline_overlay_pass->release->rtl_overlay_pass,6.146639,14.707837,2.894877,23.797773,-0.4765625,-0.09108134,12979,True,67,179,-15616,5.657923,14.797398,0.866063,21.366984,-0.4765625,-0.09108134,12979,True,67,,-15616,0.0,0.0,0.354235,0.336745
344,baseline_overlay_pass->release->rtl_overlay_pass,6.046957,14.94648,2.872486,23.917535,-0.4765625,-0.093620036,12956,True,67,179,-15616,5.677793,14.730647,1.058775,21.518016,-0.4765625,-0.093620036,12956,True,67,,-15616,0.0,0.0,0.457617,0.350095
345,baseline_overlay_pass->release->rtl_overlay_pass,5.681552,15.324597,2.807165,23.862874,-0.4609375,-0.088073014,12951,True,69,179,-15104,5.671663,14.448003,0.901384,21.066811,-0.4609375,-0.088073014,12951,True,69,,-15104,0.0,0.0,0.377306,0.342085
346,baseline_overlay_pass->release->rtl_overlay_pass,5.727332,15.191585,2.898537,23.870224,-0.4609375,-0.090541706,12958,True,69,179,-15104,5.611843,14.398262,0.899304,20.956509,-0.4609375,-0.090541706,12958,True,69,,-15104,0.0,0.0,0.376525,0.338985
347,baseline_overlay_pass->release->rtl_overlay_pass,5.716562,14.986281,2.822466,23.57738,-0.4609375,-0.091529182,12961,True,69,179,-15104,5.600942,14.344242,0.887553,20.877617,-0.4609375,-0.091529182,12961,True,69,,-15104,0.0,0.0,0.371716,0.333755
348,baseline_overlay_pass->release->rtl_overlay_pass,5.63073,14.91618,2.812275,23.408027,-0.4140625,-0.072236673,12846,True,75,179,-13568,5.817585,14.29632,0.899254,21.059331,-0.4140625,-0.072236673,12846,True,75,,-13568,0.0,0.0,0.380136,0.335475
349,baseline_overlay_pass->release->rtl_overlay_pass,5.59735,15.131923,2.904746,23.681732,-0.4140625,-0.078582169,12854,True,75,179,-13568,6.137691,14.784258,0.892943,21.858982,-0.4140625,-0.078582169,12854,True,75,,-13568,0.0,0.0,0.372415,0.335275
350,baseline_overlay_pass->release->rtl_overlay_pass,5.59674,14.92765,2.956608,23.529459,-0.4140625,-0.081120368,12842,True,75,179,-13568,5.631283,15.247575,0.840552,21.76252,-0.4140625,-0.081120368,12842,True,75,,-13568,0.0,0.0,0.340295,0.329244
351,baseline_overlay_pass->release->rtl_overlay_pass,5.676501,14.781858,2.935057,23.441017,-0.390625,-0.072291897,12718,True,78,179,-12800,5.635423,14.853419,0.860423,21.393785,-0.390625,-0.072291897,12718,True,78,,-12800,0.0,0.0,0.351776,0.332695
352,baseline_overlay_pass->release->rtl_overlay_pass,5.641321,14.735027,2.922487,23.347206,-0.390625,-0.075791759,12693,True,78,179,-12800,5.699254,14.867659,0.877902,21.490157,-0.390625,-0.075791759,12693,True,78,,-12800,0.0,0.0,0.360415,0.339705
353,baseline_overlay_pass->release->rtl_overlay_pass,5.58851,14.86161,2.960647,23.459058,-0.390625,-0.077191704,12702,True,78,179,-12800,5.758395,14.621435,0.973925,21.400815,-0.390625,-0.077191704,12702,True,78,,-12800,0.0,0.0,0.426676,0.351645
354,baseline_overlay_pass->release->rtl_overlay_pass,5.60756,15.203875,3.034679,23.897785,-0.3125,-0.044939181,12030,True,88,179,-10240,5.659753,14.477484,0.915603,21.0995,-0.3125,-0.044939181,12030,True,88,,-10240,0.0,0.0,0.389166,0.337905
355,baseline_overlay_pass->release->rtl_overlay_pass,5.816974,14.590635,3.166621,23.62723,-0.3203125,-0.058756923,11962,True,87,179,-10496,5.587422,14.343001,0.909213,20.886447,-0.3203125,-0.058756923,11962,True,87,,-10496,0.0,0.0,0.380956,0.341585
356,baseline_overlay_pass->release->rtl_overlay_pass,5.679581,14.317211,3.474486,23.523829,-0.3203125,-0.061940269,12012,True,87,179,-10496,5.666463,14.346572,0.895523,20.953348,-0.3203125,-0.061940269,12012,True,87,,-10496,0.0,0.0,0.376786,0.334545
357,baseline_overlay_pass->release->rtl_overlay_pass,5.820614,14.415342,3.426185,23.715751,-0.296875,-0.053369858,12362,True,90,179,-9728,5.785805,14.387911,0.906543,21.124671,-0.296875,-0.053369858,12362,True,90,,-9728,0.0,0.0,0.385836,0.335695
358,baseline_overlay_pass->release->rtl_overlay_pass,5.661181,14.439732,3.402395,23.557839,-0.296875,-0.056972943,12348,True,90,179,-9728,5.839646,14.338021,0.900884,21.122491,-0.296875,-0.056972943,12348,True,90,,-9728,0.0,0.0,0.378156,0.337125
359,baseline_overlay_pass->release->rtl_overlay_pass,5.746402,14.34122,3.13473,23.275244,-0.296875,-0.058414177,12342,True,90,179,-9728,5.879257,14.780908,0.852623,21.558398,-0.296875,-0.058414177,12342,True,90,,-9728,0.0,0.0,0.345485,0.331415
360,baseline_overlay_pass->release->rtl_overlay_pass,5.59426,14.341231,2.903997,22.884578,-0.234375,-0.032740671,12087,True,98,179,-7680,6.070199,14.523554,0.909193,21.547887,-0.234375,-0.032740671,12087,True,98,,-7680,0.0,0.0,0.388906,0.336025
361,baseline_overlay_pass->release->rtl_overlay_pass,5.700032,14.619395,2.925438,23.291935,-0.234375,-0.041221268,12085,True,98,179,-7680,7.782674,14.31693,0.915013,23.059689,-0.234375,-0.041221268,12085,True,98,,-7680,0.0,0.0,0.394496,0.334855
362,baseline_overlay_pass->release->rtl_overlay_pass,5.59119,14.392271,2.854335,22.886019,-0.234375,-0.044613507,12100,True,98,179,-7680,5.982378,15.015251,0.859733,21.903543,-0.234375,-0.044613507,12100,True,98,,-7680,0.0,0.0,0.350355,0.329835
363,baseline_overlay_pass->release->rtl_overlay_pass,5.746202,14.373561,2.851886,23.0172,-0.2109375,-0.036126653,11773,True,101,179,-6912,5.561712,14.991671,0.845223,21.444206,-0.2109375,-0.036126653,11773,True,101,,-6912,0.0,0.0,0.343826,0.328395
364,baseline_overlay_pass->release->rtl_overlay_pass,5.63563,14.440702,2.850586,22.973939,-0.2109375,-0.039763161,11760,True,101,179,-6912,5.674714,14.978441,0.856892,21.554747,-0.2109375,-0.039763161,11760,True,101,,-6912,0.0,0.0,0.350265,0.330815
365,baseline_overlay_pass->release->rtl_overlay_pass,5.801244,14.329661,2.866526,23.044501,-0.2109375,-0.041217764,11781,True,101,179,-6912,5.619293,14.97907,0.866152,21.509626,-0.2109375,-0.041217764,11781,True,101,,-6912,0.0,0.0,0.353915,0.338525
366,baseline_overlay_pass->release->rtl_overlay_pass,5.832944,14.388352,2.895737,23.166013,-0.1875,-0.031955856,12115,True,104,179,-6144,5.631933,15.59962,0.877423,22.154826,-0.1875,-0.031955856,12115,True,104,,-6144,0.0,0.0,0.350386,0.352275
367,baseline_overlay_pass->release->rtl_overlay_pass,5.876924,14.500514,2.918807,23.344026,-0.1796875,-0.032001092,12105,True,105,179,-5888,5.739635,14.655356,0.865783,21.306744,-0.1796875,-0.032001092,12105,True,105,,-5888,0.0,0.0,0.353456,0.336055
368,baseline_overlay_pass->release->rtl_overlay_pass,5.866484,14.548954,2.909097,23.374246,-0.1796875,-0.034362937,12113,True,105,179,-5888,5.657943,14.825118,0.873703,21.401365,-0.1796875,-0.034362937,12113,True,105,,-5888,0.0,0.0,0.359836,0.338795
369,baseline_overlay_pass->release->rtl_overlay_pass,5.713512,14.854359,2.866836,23.487508,-0.15625,-0.025463925,11681,True,108,179,-5120,5.683854,14.849049,0.858052,21.437346,-0.15625,-0.025463925,11681,True,108,,-5120,0.0,0.0,0.353185,0.329965
370,baseline_overlay_pass->release->rtl_overlay_pass,5.628261,15.200005,2.851806,23.728502,-0.15625,-0.02893557,11667,True,108,179,-5120,5.671944,14.832939,0.939124,21.490767,-0.15625,-0.02893557,11667,True,108,,-5120,0.0,0.0,0.401286,0.350145
371,baseline_overlay_pass->release->rtl_overlay_pass,5.674281,14.946691,2.967138,23.63686,-0.15625,-0.030324228,11687,True,108,179,-5120,5.622723,14.343351,0.896043,20.909448,-0.15625,-0.030324228,11687,True,108,,-5120,0.0,0.0,0.372825,0.338565
372,baseline_overlay_pass->release->rtl_overlay_pass,5.702521,14.652665,2.868726,23.274374,-0.1171875,-0.014473441,11756,True,113,179,-3840,5.655473,14.490223,0.902754,21.097271,-0.1171875,-0.014473441,11756,True,113,,-3840,0.0,0.0,0.382145,0.334995
